gene	gene_symbol	alias	bp	pLI
ENSG00000168589	DYNLRB2	DYNLRB2	291	0.763702150116739
ENSG00000146425	DYNLT1	DYNLT1	342	0.163618223056585
ENSG00000165169	DYNLT3	DYNLT3	351	0.648819676675266
ENSG00000157540	DYRK1A	DYRK1A	2292	0.998989867866653
ENSG00000105204	DYRK1B	DYRK1B	1890	0.867073785859466
ENSG00000127334	DYRK2	DYRK2	1806	0.972433419218516
ENSG00000143479	DYRK3	DYRK3	1767	0.000940151954137605
ENSG00000010219	DYRK4	DYRK4	1563	8.39514493124981e-10
ENSG00000135636	DYSF	DYSF	6360	1.19940186549785e-15
ENSG00000232125	DYTN	DYTN	1737	6.32096471941939e-12
ENSG00000256061	DYX1C1	DYX1C1	1263	1.71993340671032e-07
ENSG00000089091	DZANK1	DZANK1	2259	4.95681160251259e-13
ENSG00000134874	DZIP1	DZIP1	2604	9.42086469340385e-10
ENSG00000158163	DZIP1L	DZIP1L	2304	8.33377524933617e-19
ENSG00000198919	DZIP3	DZIP3	3627	4.38959798704228e-08
ENSG00000007968	E2F2	E2F2	1314	0.884130784405853
ENSG00000112242	E2F3	E2F3	1398	0.775992501008768
ENSG00000205250	E2F4	E2F4	1242	0.628180045867701
ENSG00000133740	E2F5	E2F5	1041	0.0198488378114409
ENSG00000169016	E2F6	E2F6	846	0.96191648935609
ENSG00000165891	E2F7	E2F7	2736	0.888603315524281
ENSG00000129173	E2F8	E2F8	2604	0.986963716636443
ENSG00000167967	E4F1	E4F1	2355	0.296334793316333
ENSG00000144597	EAF1	EAF1	807	0.0578152694007207
ENSG00000145088	EAF2	EAF2	783	0.0171752183168729
ENSG00000129518	EAPP	EAPP	858	0.000789726746796698
ENSG00000103356	EARS2	EARS2	1572	6.39097832095902e-07
ENSG00000147654	EBAG9	EBAG9	642	0.915634322749438
ENSG00000164330	EBF1	EBF1	1776	0.992436774074815
ENSG00000221818	EBF2	EBF2	1728	0.937766312601925
ENSG00000108001	EBF3	EBF3	1656	0.996851927610526
ENSG00000088881	EBF4	EBF4	1797	0.721246007649765
ENSG00000105246	EBI3	EBI3	690	0.0794491978342648
ENSG00000223601	EBLN1	EBLN1	1101	6.40203144025343e-05
ENSG00000255423	EBLN2	EBLN2	819	0.340915846813597
ENSG00000117395	EBNA1BP2	EBNA1BP2	1086	6.29109824225945e-06
ENSG00000147155	EBP	EBP	693	0.845348818890559
ENSG00000123179	EBPL	EBPL	621	0.0330175594103795
ENSG00000122882	ECD	ECD	2034	1.94876260358697e-09
ENSG00000117298	ECE1	ECE1	2313	0.999376440541219
ENSG00000145194	ECE2	ECE2	2652	8.00478183041043e-18
ENSG00000171551	ECEL1	ECEL1	2328	0.000145601351176844
ENSG00000104823	ECH1	ECH1	987	0.0144109740742057
ENSG00000093144	ECHDC1	ECHDC1	924	3.75248939190718e-05
ENSG00000121310	ECHDC2	ECHDC2	879	1.40373101149493e-05
ENSG00000134463	ECHDC3	ECHDC3	912	0.00320539192647972
ENSG00000127884	ECHS1	ECHS1	873	0.809120007681334
ENSG00000167969	ECI1	ECI1	909	1.78990613621292e-10
ENSG00000198721	ECI2	ECI2	1185	1.23264970866295e-06
ENSG00000143369	ECM1	ECM1	1704	5.04994593611437e-06
ENSG00000106823	ECM2	ECM2	2100	0.000134786107992506
ENSG00000130159	ECSIT	ECSIT	1296	0.0108201479203121
ENSG00000114346	ECT2	ECT2	2745	0.000165851052482639
ENSG00000203734	ECT2L	ECT2L	2715	4.47955098263448e-27
ENSG00000158813	EDA	EDA	1176	0.908493718922238
ENSG00000131080	EDA2R	EDA2R	957	0.123912211630593
ENSG00000135960	EDAR	EDAR	1347	4.46260357233154e-05
ENSG00000186197	EDARADD	EDARADD	648	0.0827643248184716
ENSG00000179151	EDC3	EDC3	1527	0.557743617756091
ENSG00000038358	EDC4	EDC4	4206	0.998833495453448
ENSG00000181562	EDDM3A	EDDM3A	444	2.35300225394339e-08
ENSG00000181552	EDDM3B	EDDM3B	444	0.0166216619352479
ENSG00000134109	EDEM1	EDEM1	1974	7.31056093513095e-10
ENSG00000088298	EDEM2	EDEM2	1737	0.00182534439515678
ENSG00000116406	EDEM3	EDEM3	2799	0.845667698628499
ENSG00000107223	EDF1	EDF1	447	0.893454288564112
ENSG00000164176	EDIL3	EDIL3	1443	0.00271207600262786
ENSG00000078401	EDN1	EDN1	639	0.0659163919498596
ENSG00000127129	EDN2	EDN2	537	0.0087917081032531
ENSG00000124205	EDN3	EDN3	717	0.0593000924722129
ENSG00000151617	EDNRA	EDNRA	1284	0.979942619393699
ENSG00000136160	EDNRB	EDNRB	1599	0.0113347012555356
ENSG00000102189	EEA1	EEA1	4236	0.599806346871349
ENSG00000074266	EED	EED	1326	0.995174090790538
ENSG00000156508	EEF1A1	EEF1A1	1389	0.97799914314224
ENSG00000101210	EEF1A2	EEF1A2	1392	0.953722779822137
ENSG00000114942	EEF1B2	EEF1B2	678	0.680549333347517
ENSG00000104529	EEF1D	EEF1D	1944	0.660963929350463
ENSG00000124802	EEF1E1	EEF1E1	525	0.852379207028547
ENSG00000254772	EEF1G	EEF1G	1314	0.996579701343439
ENSG00000167658	EEF2	EEF2	2577	0.987690428228505
ENSG00000103319	EEF2K	EEF2K	2178	1.13566257491234e-10
ENSG00000132394	EEFSEC	EEFSEC	1791	0.207619759742142
ENSG00000122547	EEPD1	EEPD1	1710	0.0083472712738437
ENSG00000034239	EFCAB1	EFCAB1	636	0.000430893557182487
ENSG00000185055	EFCAB10	EFCAB10	450	0.107163035401249
ENSG00000140025	EFCAB11	EFCAB11	492	0.0155717764134603
ENSG00000172771	EFCAB12	EFCAB12	1719	9.4651827308939e-07
ENSG00000178852	EFCAB13	EFCAB13	2922	5.32888888112805e-16
ENSG00000159658	EFCAB14	EFCAB14	1488	0.00208942620086613
ENSG00000203666	EFCAB2	EFCAB2	489	0.00035553159250841
ENSG00000172421	EFCAB3	EFCAB3	1473	8.61248244847352e-05
ENSG00000176927	EFCAB5	EFCAB5	4512	1.16277624181225e-13
ENSG00000186976	EFCAB6	EFCAB6	4506	3.05192053046195e-16
ENSG00000203965	EFCAB7	EFCAB7	1890	2.01100043825725e-12
ENSG00000114654	EFCC1	EFCC1	1797	0.00285384284453816
ENSG00000115380	EFEMP1	EFEMP1	1482	0.999530273945563
ENSG00000172638	EFEMP2	EFEMP2	1332	0.0906342896831363
ENSG00000163576	EFHB	EFHB	2502	4.05137262111074e-18
ENSG00000096093	EFHC1	EFHC1	1923	7.01106032940371e-12
ENSG00000183690	EFHC2	EFHC2	2250	0.917139766499664
ENSG00000115468	EFHD1	EFHD1	720	0.758025521839757
ENSG00000142634	EFHD2	EFHD2	723	0.361793143733688
ENSG00000169242	EFNA1	EFNA1	618	0.8562192129843
ENSG00000099617	EFNA2	EFNA2	642	0.361436186948742
ENSG00000251246	EFNA3	EFNA3	717	0.511454012452262
ENSG00000143590	EFNA3	EFNA3	717	0.511454012452262
ENSG00000243364	EFNA4	EFNA4	624	0.000176005419237731
ENSG00000184349	EFNA5	EFNA5	687	0.874005069568691
ENSG00000090776	EFNB1	EFNB1	1041	0.770634430863584
ENSG00000125266	EFNB2	EFNB2	1002	0.925681828199772
ENSG00000108947	EFNB3	EFNB3	1023	0.775146682123199
ENSG00000132294	EFR3A	EFR3A	2466	0.0724858125199219
ENSG00000100842	EFS	EFS	1686	0.000403315952456833
ENSG00000108883	EFTUD2	EFTUD2	2919	0.999993479147385
ENSG00000138798	EGF	EGF	3624	5.53875585640107e-12
ENSG00000198759	EGFL6	EGFL6	1665	5.16979157245544e-07
ENSG00000241404	EGFL8	EGFL8	882	0.0005011378192275
ENSG00000164318	EGFLAM	EGFLAM	3054	6.27023997192846e-09
ENSG00000146648	EGFR	EGFR	3633	0.998376895899759
ENSG00000135766	EGLN1	EGLN1	1281	0.898529177743453
ENSG00000269858	EGLN2	EGLN2	1224	0.887060165470136
ENSG00000129521	EGLN3	EGLN3	720	0.0119152190656258
ENSG00000122877	EGR2	EGR2	1431	0.586229355890158
ENSG00000179388	EGR3	EGR3	1164	0.799496523100443
ENSG00000135625	EGR4	EGR4	1770	0.00520852787202417
ENSG00000115504	EHBP1	EHBP1	3696	0.998466063326243
ENSG00000173442	EHBP1L1	EHBP1L1	4572	2.95559873748012e-05
ENSG00000110047	EHD1	EHD1	1605	0.970248502496176
ENSG00000024422	EHD2	EHD2	1632	0.46333361378365
ENSG00000013016	EHD3	EHD3	1608	0.0628006288948958
ENSG00000103966	EHD4	EHD4	1626	0.00502334561896211
ENSG00000135373	EHF	EHF	969	0.993235557352426
ENSG00000181090	EHMT1	EHMT1	3897	0.999999424826066
ENSG00000204371	EHMT2	EHMT2	3633	0.0596913482803934
ENSG00000149547	EI24	EI24	1020	0.94644290747334
ENSG00000255302	EID1	EID1	564	0.646412587146352
ENSG00000176396	EID2	EID2	711	0.743261331662268
ENSG00000176401	EID2B	EID2B	486	0.131875959945394
ENSG00000255150	EID3	EID3	1002	0.212733730976341
ENSG00000173812	EIF1	EIF1	342	0.751852897859077
ENSG00000175376	EIF1AD	EIF1AD	498	0.160080222033426
ENSG00000173674	EIF1AX	EIF1AX	435	0.86669092894642
ENSG00000198692	EIF1AY	EIF1AY	435	0.589667062167009
ENSG00000114784	EIF1B	EIF1B	342	0.765828772589665
ENSG00000144895	EIF2A	EIF2A	1758	0.000463571452474712
ENSG00000086232	EIF2AK1	EIF2AK1	1893	0.0354348496130647
ENSG00000172071	EIF2AK3	EIF2AK3	3351	0.0155730599600991
ENSG00000128829	EIF2AK4	EIF2AK4	4950	0.000173073911289335
ENSG00000111361	EIF2B1	EIF2B1	918	0.0720637842862073
ENSG00000119718	EIF2B2	EIF2B2	1056	0.00159413746848242
ENSG00000070785	EIF2B3	EIF2B3	1359	0.907840543427211
ENSG00000115211	EIF2B4	EIF2B4	1632	0.984151245575808
ENSG00000145191	EIF2B5	EIF2B5	2166	0.998217319502819
ENSG00000143486	EIF2D	EIF2D	1755	0.00191852111188031
ENSG00000125977	EIF2S2	EIF2S2	1002	0.954332480036046
ENSG00000130741	EIF2S3	EIF2S3	1419	0.884821818478567
ENSG00000180574	EIF2S3L	EIF2S3L	1401	0.135400375971399
ENSG00000107581	EIF3A	EIF3A	4149	0.999999999746611
ENSG00000106263	EIF3B	EIF3B	2445	0.999918079234197
ENSG00000184110	EIF3C	EIF3C	2742	0.331649043363644
ENSG00000100353	EIF3D	EIF3D	1647	0.987009245260344
ENSG00000104408	EIF3E	EIF3E	1338	0.890397293525306
ENSG00000175390	EIF3F	EIF3F	1074	0.881330150620924
ENSG00000130811	EIF3G	EIF3G	963	0.976045828236322
ENSG00000147677	EIF3H	EIF3H	1059	0.361506321634945
ENSG00000084623	EIF3I	EIF3I	978	0.926452373339827
ENSG00000104131	EIF3J	EIF3J	777	0.959521703828763
ENSG00000178982	EIF3K	EIF3K	657	0.00863176024486099
ENSG00000100129	EIF3L	EIF3L	1695	0.880093935803696
ENSG00000149100	EIF3M	EIF3M	1125	0.969327868348256
ENSG00000161960	EIF4A1	EIF4A1	1221	0.999191914069978
ENSG00000156976	EIF4A2	EIF4A2	1224	0.995014418467241
ENSG00000141543	EIF4A3	EIF4A3	1236	0.998063846399013
ENSG00000063046	EIF4B	EIF4B	1836	0.999960171831539
ENSG00000151247	EIF4E	EIF4E	747	0.976956789361327
ENSG00000175766	EIF4E1B	EIF4E1B	729	0.0890311519791229
ENSG00000135930	EIF4E2	EIF4E2	738	0.890083761847107
ENSG00000163412	EIF4E3	EIF4E3	675	0.0179058779870944
ENSG00000187840	EIF4EBP1	EIF4EBP1	357	0.184625925087701
ENSG00000148730	EIF4EBP2	EIF4EBP2	363	0.688925660100913
ENSG00000243056	EIF4EBP3	EIF4EBP3	303	0.0518495677360885
ENSG00000184708	EIF4ENIF1	EIF4ENIF1	2958	0.998688626638898
ENSG00000114867	EIF4G1	EIF4G1	4821	0.999999999203258
ENSG00000075151	EIF4G3	EIF4G3	4776	0.999999204704084
ENSG00000106682	EIF4H	EIF4H	747	0.893097123531804
ENSG00000100664	EIF5	EIF5	1296	0.854660952711212
ENSG00000132507	EIF5A	EIF5A	555	0.875405380295799
ENSG00000163577	EIF5A2	EIF5A2	462	0.149007789444002
ENSG00000158417	EIF5B	EIF5B	3663	0.610416913429621
ENSG00000141642	ELAC1	ELAC1	1092	0.880972878474856
ENSG00000006744	ELAC2	ELAC2	2481	6.67811372226645e-06
ENSG00000197561	ELANE	ELANE	804	0.72611158016767
ENSG00000066044	ELAVL1	ELAVL1	981	0.949126734285319
ENSG00000107105	ELAVL2	ELAVL2	1080	0.963925582175978
ENSG00000196361	ELAVL3	ELAVL3	1104	0.780277608160464
ENSG00000162374	ELAVL4	ELAVL4	1152	0.968526597870256
ENSG00000120690	ELF1	ELF1	1860	0.395701799532592
ENSG00000109381	ELF2	ELF2	1746	0.995192307700801
ENSG00000163435	ELF3	ELF3	1116	0.99558790480472
ENSG00000102034	ELF4	ELF4	1992	0.858113797467975
ENSG00000135374	ELF5	ELF5	798	0.0129589145306342
ENSG00000225968	ELFN1	ELFN1	2487	0.697181552189118
ENSG00000166897	ELFN2	ELFN2	2463	0.81553747604887
ENSG00000126767	ELK1	ELK1	1287	0.747007100962547
ENSG00000111145	ELK3	ELK3	1224	0.0826584961784812
ENSG00000158711	ELK4	ELK4	1296	0.069235155624064
ENSG00000105656	ELL	ELL	1866	0.975802433411183
ENSG00000118985	ELL2	ELL2	1923	0.996353784690759
ENSG00000128886	ELL3	ELL3	1194	0.000313090302607011
ENSG00000155849	ELMO1	ELMO1	2184	0.999812184622692
ENSG00000062598	ELMO2	ELMO2	2163	0.00247848105961613
ENSG00000102890	ELMO3	ELMO3	2322	3.97397915863631e-08
ENSG00000110675	ELMOD1	ELMOD1	1005	0.461821589345283
ENSG00000179387	ELMOD2	ELMOD2	882	0.933862124654773
ENSG00000156030	ELMSAN1	ELMSAN1	3138	0.999318795469329
ENSG00000049540	ELN	ELN	2175	3.58159025661482e-06
ENSG00000066322	ELOVL1	ELOVL1	840	0.1724115041449
ENSG00000197977	ELOVL2	ELOVL2	891	0.000676553172750835
ENSG00000119915	ELOVL3	ELOVL3	813	0.00803300069531109
ENSG00000118402	ELOVL4	ELOVL4	945	0.664192647227302
ENSG00000012660	ELOVL5	ELOVL5	981	0.895232380049342
ENSG00000170522	ELOVL6	ELOVL6	798	0.962280921800591
ENSG00000164181	ELOVL7	ELOVL7	846	0.00105067901117002
ENSG00000134759	ELP2	ELP2	2676	1.69103726247246e-07
ENSG00000134014	ELP3	ELP3	1644	2.10542844806949e-05
ENSG00000109911	ELP4	ELP4	1275	0.00748401739546968
ENSG00000170291	ELP5	ELP5	951	2.6087453518945e-05
ENSG00000163832	ELP6	ELP6	801	0.0149045023030793
ENSG00000169393	ELSPBP1	ELSPBP1	672	0.000114118395078821
ENSG00000170571	EMB	EMB	984	0.00024365634480337
ENSG00000127463	EMC1	EMC1	2982	3.04498462876768e-13
ENSG00000161671	EMC10	EMC10	789	5.55127145473944e-06
ENSG00000104412	EMC2	EMC2	894	0.00143587716989633
ENSG00000125037	EMC3	EMC3	786	0.932843174273103
ENSG00000128463	EMC4	EMC4	552	0.898075102195266
ENSG00000127774	EMC6	EMC6	333	0.505994050489004
ENSG00000134153	EMC7	EMC7	729	0.922207731454424
ENSG00000131148	EMC8	EMC8	633	0.225917124566222
ENSG00000100908	EMC9	EMC9	627	0.00024103871275838
ENSG00000164035	EMCN	EMCN	786	5.82496428233207e-05
ENSG00000102119	EMD	EMD	765	0.830067901535594
ENSG00000154920	EME1	EME1	1752	1.97222745514928e-08
ENSG00000197774	EME2	EME2	1140	5.3294565185577e-10
ENSG00000126749	EMG1	EMG1	732	0.0394252194551336
ENSG00000186998	EMID1	EMID1	1332	0.117332220216642
ENSG00000138080	EMILIN1	EMILIN1	3051	0.0131038323954879
ENSG00000132205	EMILIN2	EMILIN2	3162	3.52390266242132e-09
ENSG00000183798	EMILIN3	EMILIN3	2301	0.0250247908814689
ENSG00000066629	EML1	EML1	2505	0.999915791193924
ENSG00000125746	EML2	EML2	2553	3.05060429153308e-07
ENSG00000149499	EML3	EML3	2691	0.486639577694457
ENSG00000143924	EML4	EML4	2946	0.777970847286751
ENSG00000165521	EML5	EML5	5934	0.643019769487254
ENSG00000214595	EML6	EML6	5877	0.461848180604928
ENSG00000134531	EMP1	EMP1	474	0.77629484437455
ENSG00000213853	EMP2	EMP2	504	0.000387518947187465
ENSG00000142227	EMP3	EMP3	492	0.00261825222543593
ENSG00000135638	EMX1	EMX1	873	0.704138917299571
ENSG00000170370	EMX2	EMX2	759	0.929942442444831
ENSG00000163064	EN1	EN1	1179	0.744097333159515
ENSG00000164778	EN2	EN2	1002	0.793336327720297
ENSG00000154380	ENAH	ENAH	1776	0.990135424693462
ENSG00000132464	ENAM	ENAM	3429	3.66445428673781e-05
ENSG00000149218	ENDOD1	ENDOD1	1503	0.000474725619310813
ENSG00000167136	ENDOG	ENDOG	894	0.00589593145530933
ENSG00000111405	ENDOU	ENDOU	1233	1.86429751615943e-12
ENSG00000173818	ENDOV	ENDOV	849	9.52717264171222e-06
ENSG00000106991	ENG	ENG	1977	0.978151769945524
ENSG00000167280	ENGASE	ENGASE	2232	8.72737248351363e-19
ENSG00000168913	ENHO	ENHO	231	0.119524238915555
ENSG00000124074	ENKD1	ENKD1	1041	0.00407214471998074
ENSG00000151023	ENKUR	ENKUR	771	4.77541218685954e-05
ENSG00000074800	ENO1	ENO1	1305	0.474179378029221
ENSG00000111674	ENO2	ENO2	1305	0.0533861059389076
ENSG00000108515	ENO3	ENO3	1305	1.8603643172487e-09
ENSG00000145293	ENOPH1	ENOPH1	786	0.0361474724475457
ENSG00000132199	ENOSF1	ENOSF1	1353	1.57485425204653e-07
ENSG00000120658	ENOX1	ENOX1	1932	0.0701688638280702
ENSG00000165675	ENOX2	ENOX2	1833	0.00184137219272674
ENSG00000138792	ENPEP	ENPEP	2874	1.88958505831936e-17
ENSG00000197594	ENPP1	ENPP1	2778	2.89213107973852e-05
ENSG00000136960	ENPP2	ENPP2	2748	0.00784453838422922
ENSG00000154269	ENPP3	ENPP3	2628	2.30546614131614e-16
ENSG00000001561	ENPP4	ENPP4	1362	0.361861386185826
ENSG00000112796	ENPP5	ENPP5	1434	1.11209892287676e-05
ENSG00000164303	ENPP6	ENPP6	1323	2.41063141882816e-07
ENSG00000182156	ENPP7	ENPP7	1377	1.0014549530501e-10
ENSG00000143420	ENSA	ENSA	414	0.144137990857479
ENSG00000138185	ENTPD1	ENTPD1	1569	0.406213334808001
ENSG00000054179	ENTPD2	ENTPD2	1488	3.15167601537189e-06
ENSG00000168032	ENTPD3	ENTPD3	1590	1.18133314126274e-13
ENSG00000197217	ENTPD4	ENTPD4	1851	2.67745048250265e-11
ENSG00000187097	ENTPD5	ENTPD5	1287	0.000268361324320475
ENSG00000197586	ENTPD6	ENTPD6	1455	0.000720156111870016
ENSG00000198018	ENTPD7	ENTPD7	1815	1.34055551342626e-06
ENSG00000188833	ENTPD8	ENTPD8	1488	2.80491229963291e-05
ENSG00000120533	ENY2	ENY2	306	0.783116158523253
ENSG00000163378	EOGT	EOGT	1332	2.63479152435068e-05
ENSG00000163508	EOMES	EOMES	2061	0.597726815877576
ENSG00000100393	EP300	EP300	7245	0.999999999988046
ENSG00000183495	EP400	EP400	9372	0.999999993468531
ENSG00000185684	EP400NL	EP400NL	1071	0.0853721377729481
ENSG00000159023	EPB41	EPB41	2595	0.351200580225035
ENSG00000088367	EPB41L1	EPB41L1	2646	0.988866707184411
ENSG00000079819	EPB41L2	EPB41L2	3018	0.999278348593738
ENSG00000082397	EPB41L3	EPB41L3	3264	0.837157479334371
ENSG00000129595	EPB41L4A	EPB41L4A	2061	3.92222302972618e-09
ENSG00000095203	EPB41L4B	EPB41L4B	2703	0.998865879601789
ENSG00000115109	EPB41L5	EPB41L5	2202	0.129159032854668
ENSG00000166947	EPB42	EPB42	2166	5.69520037018653e-08
ENSG00000120616	EPC1	EPC1	2511	0.999974799708458
ENSG00000135999	EPC2	EPC2	2424	0.99987751001983
ENSG00000119888	EPCAM	EPCAM	945	2.4918382199128e-06
ENSG00000086289	EPDR1	EPDR1	675	0.133646942833797
ENSG00000152223	EPG5	EPG5	7740	3.14919212130582e-06
ENSG00000182585	EPGN	EPGN	465	0.00285547814095656
ENSG00000146904	EPHA1	EPHA1	2931	4.0550932011124e-10
ENSG00000183317	EPHA10	EPHA10	3027	2.71252031023102e-17
ENSG00000142627	EPHA2	EPHA2	2931	0.835376641959814
ENSG00000044524	EPHA3	EPHA3	2952	0.0206544956160874
ENSG00000116106	EPHA4	EPHA4	2961	0.999917454374257
ENSG00000145242	EPHA5	EPHA5	3114	0.0166533262153862
ENSG00000080224	EPHA6	EPHA6	3393	0.973154614106522
ENSG00000135333	EPHA7	EPHA7	2997	0.99842267768593
ENSG00000070886	EPHA8	EPHA8	3018	1.01479270812578e-07
ENSG00000154928	EPHB1	EPHB1	2955	0.999202960157153
ENSG00000133216	EPHB2	EPHB2	2964	0.999865665387738
ENSG00000182580	EPHB3	EPHB3	2997	0.974438431627983
ENSG00000196411	EPHB4	EPHB4	2964	0.965695766766669
ENSG00000106123	EPHB6	EPHB6	3066	0.936554441297004
ENSG00000143819	EPHX1	EPHX1	1368	5.11605022404728e-07
ENSG00000120915	EPHX2	EPHX2	1668	4.4179254777622e-09
ENSG00000105131	EPHX3	EPHX3	1083	1.7861249169302e-06
ENSG00000172031	EPHX4	EPHX4	1089	0.105621082214761
ENSG00000112425	EPM2A	EPM2A	996	2.31661029267515e-05
ENSG00000178567	EPM2AIP1	EPM2AIP1	1824	0.409541085398941
ENSG00000063245	EPN1	EPN1	1989	0.9317266403065
ENSG00000072134	EPN2	EPN2	1926	0.378429244232531
ENSG00000049283	EPN3	EPN3	1899	3.41354924507816e-09
ENSG00000130427	EPO	EPO	582	0.35630627603236
ENSG00000187266	EPOR	EPOR	1527	0.04255332469243
ENSG00000101448	EPPIN	EPPIN	540	7.01210380529929e-05
ENSG00000249139	EPPIN-WFDC6	EPPIN-WFDC6	540	7.01210380529929e-05
ENSG00000227184	EPPK1	EPPK1	7263	4.4387917885272e-21
ENSG00000085832	EPS15	EPS15	2691	0.713990279558508
ENSG00000127527	EPS15L1	EPS15L1	2733	0.999838270768801
ENSG00000151491	EPS8	EPS8	2469	0.99271770751422
ENSG00000131037	EPS8L1	EPS8L1	2172	8.9616105957386e-06
ENSG00000177106	EPS8L2	EPS8L2	2148	0.000795771574842126
ENSG00000198758	EPS8L3	EPS8L3	1785	3.53803575797119e-05
ENSG00000133106	EPSTI1	EPSTI1	1233	4.53006422505285e-14
ENSG00000083782	EPYC	EPYC	969	0.000201873006468002
ENSG00000120160	EQTN	EQTN	885	6.51191942664987e-06
ENSG00000132591	ERAL1	ERAL1	1314	2.84763497218696e-06
ENSG00000164307	ERAP1	ERAP1	2847	5.02192458964243e-18
ENSG00000164308	ERAP2	ERAP2	2883	2.14727367262087e-20
ENSG00000187682	ERAS	ERAS	702	0.532744941817384
ENSG00000141736	ERBB2	ERBB2	3768	0.999741812256813
ENSG00000065361	ERBB3	ERBB3	4029	0.01067156477141
ENSG00000178568	ERBB4	ERBB4	3927	0.999867608959204
ENSG00000082805	ERC1	ERC1	3351	0.389863189704769
ENSG00000012061	ERCC1	ERCC1	972	0.000177824757947468
ENSG00000104884	ERCC2	ERCC2	2283	2.41121719657646e-14
ENSG00000163161	ERCC3	ERCC3	2349	0.000169262850622835
ENSG00000134899	ERCC5	ERCC5	3561	0.00101983329563329
ENSG00000225830	ERCC6	ERCC6	4482	2.82098961080535e-10
ENSG00000186871	ERCC6L	ERCC6L	3753	0.979043176064331
ENSG00000182150	ERCC6L2	ERCC6L2	2139	0.0771906700290099
ENSG00000258838	ERCC6-PGBD3	ERCC6-PGBD3	3186	2.28689491710016e-05
ENSG00000049167	ERCC8	ERCC8	1191	1.92683672666321e-07
ENSG00000124882	EREG	EREG	510	0.0633049765784818
ENSG00000105722	ERF	ERF	1647	0.936620546579624
ENSG00000157554	ERG	ERG	1461	0.95058867196198
ENSG00000113719	ERGIC1	ERGIC1	873	0.631473733755064
ENSG00000087502	ERGIC2	ERGIC2	1134	0.584036494574039
ENSG00000125991	ERGIC3	ERGIC3	1167	0.00183571060590734
ENSG00000100632	ERH	ERH	315	0.831256201292295
ENSG00000104626	ERI1	ERI1	1050	0.00171378524700119
ENSG00000196678	ERI2	ERI2	2076	3.61097710101414e-05
ENSG00000117419	ERI3	ERI3	1014	0.337021897473975
ENSG00000104714	ERICH1	ERICH1	1332	5.18273177064171e-11
ENSG00000068912	ERLEC1	ERLEC1	1452	0.00169646782172516
ENSG00000107566	ERLIN1	ERLIN1	1047	0.902800730004967
ENSG00000147475	ERLIN2	ERLIN2	1020	0.299432158013636
ENSG00000164010	ERMAP	ERMAP	1428	0.00102626258621008
ENSG00000130023	ERMARD	ERMARD	2037	5.04453731314832e-09
ENSG00000136541	ERMN	ERMN	894	0.00231129740467592
ENSG00000099219	ERMP1	ERMP1	2715	9.14058338410336e-05
ENSG00000178607	ERN1	ERN1	2934	0.950713892452131
ENSG00000134398	ERN2	ERN2	2925	4.21886988411685e-13
ENSG00000139055	ERP27	ERP27	822	4.94122737775956e-05
ENSG00000089248	ERP29	ERP29	786	0.445987547667897
ENSG00000023318	ERP44	ERP44	1221	0.923562041590174
ENSG00000116285	ERRFI1	ERRFI1	1389	0.0350703288704696
ENSG00000213462	ERV3-1	ERV3-1	1815	1.92613751522978e-08
ENSG00000244476	ERVFRD-1	ERVFRD-1	1617	0.00946947618557366
ENSG00000242950	ERVW-1	ERVW-1	1617	0.00985919995338648
ENSG00000149564	ESAM	ESAM	1173	0.148933633489825
ENSG00000141446	ESCO1	ESCO1	2523	0.999504182099964
ENSG00000171320	ESCO2	ESCO2	1806	0.377963051267511
ENSG00000139684	ESD	ESD	849	0.00219621621603787
ENSG00000089048	ESF1	ESF1	2556	0.509761251600267
ENSG00000164283	ESM1	ESM1	555	0.122004600594965
ENSG00000135476	ESPL1	ESPL1	6363	0.999999782050193
ENSG00000187017	ESPN	ESPN	2565	0.00790526367772842
ENSG00000144488	ESPNL	ESPNL	3018	1.06967610871042e-10
ENSG00000091831	ESR1	ESR1	1788	0.978238390191141
ENSG00000140009	ESR2	ESR2	1593	1.17457953400134e-06
ENSG00000104413	ESRP1	ESRP1	2046	0.999913245355383
ENSG00000103067	ESRP2	ESRP2	2154	0.852385063812923
ENSG00000173153	ESRRA	ESRRA	1272	0.457736183805283
ENSG00000119715	ESRRB	ESRRB	1527	0.429327928671749
ENSG00000196482	ESRRG	ESRRG	1413	0.910851556662879
ENSG00000123576	ESX1	ESX1	1221	0.600998973524958
ENSG00000139641	ESYT1	ESYT1	3345	1.86254605126374e-05
ENSG00000117868	ESYT2	ESYT2	2682	0.0133895886423336
ENSG00000158220	ESYT3	ESYT3	2661	4.66154765234774e-09
ENSG00000143971	ETAA1	ETAA1	2781	0.991103460950866
ENSG00000105755	ETHE1	ETHE1	765	0.0124857329039924
ENSG00000139163	ETNK1	ETNK1	1359	0.95477976785857
ENSG00000143845	ETNK2	ETNK2	1161	0.0278165801499634
ENSG00000164089	ETNPPL	ETNPPL	1500	0.000624365363832425
ENSG00000134954	ETS1	ETS1	1458	0.919156129121144
ENSG00000157557	ETS2	ETS2	1410	0.989590911469745
ENSG00000006468	ETV1	ETV1	1434	0.99437479198871
ENSG00000105672	ETV2	ETV2	1029	0.0250408666755716
ENSG00000117036	ETV3	ETV3	1539	0.772182235573193
ENSG00000253831	ETV3L	ETV3L	1086	6.29285922735493e-06
ENSG00000175832	ETV4	ETV4	1455	0.00707289653198909
